x,age,workclass,education,educational-num,marital-status,race,gender,hours-per-week,income
38248,35,Private,Assoc-voc,11,Married-civ-spouse,Black,Male,40,<=50K
38249,28,Private,Some-college,10,Divorced,White,Female,30,<=50K
38250,62,Private,HS-grad,9,Divorced,White,Female,40,<=50K
38251,40,Federal-gov,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
38252,34,Private,Bachelors,13,Never-married,White,Female,39,<=50K
38253,32,Private,Masters,14,Never-married,White,Female,40,<=50K
38254,70,Private,Some-college,10,Widowed,White,Female,34,<=50K
38255,23,Private,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
38256,30,Private,HS-grad,9,Never-married,White,Male,48,<=50K
38257,57,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
38258,34,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,35,>50K
38259,24,Private,10th,6,Married-civ-spouse,White,Male,40,<=50K
38260,41,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,35,>50K
38261,38,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,40,<=50K
38262,48,Private,Assoc-acdm,12,Divorced,White,Female,40,<=50K
38263,43,Private,Bachelors,13,Married-civ-spouse,Black,Male,40,<=50K
38264,18,Private,Some-college,10,Never-married,White,Female,40,<=50K
38265,35,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38266,42,Private,HS-grad,9,Divorced,White,Male,48,<=50K
38267,30,Private,Some-college,10,Divorced,White,Female,35,<=50K
38268,42,Private,Bachelors,13,Married-civ-spouse,White,Male,45,>50K
38269,48,Private,Some-college,10,Divorced,Black,Male,40,<=50K
38270,70,Private,HS-grad,9,Divorced,White,Female,28,<=50K
38271,37,Private,9th,5,Divorced,White,Male,35,<=50K
38272,51,Private,Assoc-voc,11,Separated,White,Female,40,<=50K
38273,35,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38274,59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,43,>50K
38275,57,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
38276,26,Private,HS-grad,9,Never-married,White,Male,20,<=50K
38277,26,Private,5th-6th,3,Separated,Other,Male,35,<=50K
38278,19,Private,HS-grad,9,Never-married,White,Male,35,<=50K
38279,34,Private,HS-grad,9,Divorced,White,Female,40,<=50K
38280,56,Private,Bachelors,13,Never-married,White,Female,55,>50K
38281,25,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Female,40,<=50K
38282,46,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,80,>50K
38283,22,Private,HS-grad,9,Married-civ-spouse,White,Male,20,<=50K
38284,32,Private,Assoc-voc,11,Divorced,White,Female,40,<=50K
38285,72,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
38286,36,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38287,28,Private,HS-grad,9,Married-civ-spouse,White,Female,45,>50K
38288,76,?,9th,5,Widowed,White,Male,25,<=50K
38289,37,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38290,42,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
38291,44,Private,Some-college,10,Married-civ-spouse,White,Male,44,<=50K
38292,33,Private,Some-college,10,Married-civ-spouse,White,Female,21,>50K
38293,53,State-gov,Doctorate,16,Married-civ-spouse,White,Male,40,<=50K
38294,28,Private,Some-college,10,Never-married,White,Male,50,<=50K
38295,69,Private,Bachelors,13,Married-civ-spouse,White,Male,20,<=50K
38296,20,Private,Some-college,10,Never-married,White,Male,27,<=50K
38297,33,Private,Some-college,10,Never-married,White,Male,50,<=50K
38298,47,Private,HS-grad,9,Married-civ-spouse,Black,Male,60,>50K
38299,50,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,35,>50K
38300,22,Private,Some-college,10,Never-married,White,Male,45,<=50K
38301,20,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38302,42,Local-gov,Bachelors,13,Never-married,White,Male,50,<=50K
38303,23,Private,HS-grad,9,Never-married,Asian-Pac-Islander,Male,40,<=50K
38304,24,?,HS-grad,9,Separated,Black,Male,50,<=50K
38305,32,Private,Some-college,10,Divorced,White,Female,45,<=50K
38306,41,Private,Bachelors,13,Widowed,Black,Male,50,<=50K
38307,35,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38308,40,Private,Masters,14,Married-civ-spouse,White,Male,50,>50K
38309,25,Private,Some-college,10,Never-married,Black,Male,40,<=50K
38310,34,State-gov,Doctorate,16,Married-civ-spouse,Asian-Pac-Islander,Male,20,<=50K
38311,23,Private,Assoc-voc,11,Never-married,Asian-Pac-Islander,Male,40,<=50K
38312,30,Local-gov,Masters,14,Married-civ-spouse,White,Male,40,>50K
38313,55,Local-gov,Masters,14,Widowed,White,Female,45,<=50K
38314,26,Private,Masters,14,Never-married,White,Female,40,<=50K
38315,42,?,HS-grad,9,Married-civ-spouse,White,Male,60,<=50K
38316,39,Private,Masters,14,Never-married,White,Male,60,<=50K
38317,52,Private,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,>50K
38318,42,Private,Some-college,10,Separated,White,Male,60,<=50K
38319,25,Private,Bachelors,13,Never-married,White,Male,48,<=50K
38320,27,Private,Bachelors,13,Never-married,White,Male,35,<=50K
38321,30,Self-emp-not-inc,7th-8th,4,Never-married,White,Male,40,<=50K
38322,23,State-gov,Bachelors,13,Never-married,White,Male,40,>50K
38323,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38324,58,?,Bachelors,13,Divorced,White,Male,25,<=50K
38325,18,Private,HS-grad,9,Never-married,White,Female,20,<=50K
38326,52,Private,Some-college,10,Divorced,White,Female,35,<=50K
38327,24,Private,HS-grad,9,Never-married,White,Female,48,<=50K
38328,58,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,55,>50K
38329,35,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38330,31,Private,Assoc-voc,11,Never-married,White,Male,40,<=50K
38331,46,Private,Some-college,10,Married-civ-spouse,White,Male,60,>50K
38332,43,Private,Masters,14,Married-civ-spouse,White,Male,40,>50K
38333,21,Private,HS-grad,9,Never-married,White,Female,35,<=50K
38334,52,Private,Some-college,10,Married-civ-spouse,White,Male,60,<=50K
38335,24,Private,Bachelors,13,Never-married,White,Female,35,<=50K
38336,22,Private,HS-grad,9,Never-married,White,Female,48,<=50K
38337,39,Private,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,25,<=50K
38338,34,State-gov,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
38339,58,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38340,26,Private,Bachelors,13,Never-married,White,Male,25,<=50K
38341,29,Private,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K
38342,67,?,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
38343,28,Private,Assoc-acdm,12,Married-civ-spouse,Black,Female,35,<=50K
38344,62,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
38345,54,Private,5th-6th,3,Married-civ-spouse,White,Male,40,>50K
38346,36,Private,Some-college,10,Married-civ-spouse,White,Male,65,<=50K
38347,18,Private,12th,8,Never-married,White,Male,18,<=50K
38348,25,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,<=50K
38349,48,Private,Some-college,10,Never-married,Black,Female,40,<=50K
38350,56,Private,10th,6,Married-civ-spouse,White,Male,70,<=50K
38351,30,Private,Prof-school,15,Never-married,White,Female,24,<=50K
38352,41,Local-gov,HS-grad,9,Divorced,White,Female,40,<=50K
38353,59,Private,HS-grad,9,Divorced,White,Male,60,>50K
38354,36,Private,11th,7,Married-civ-spouse,White,Male,40,<=50K
38355,30,Private,HS-grad,9,Divorced,White,Female,54,<=50K
38356,27,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38357,19,?,HS-grad,9,Never-married,White,Female,30,<=50K
38358,30,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Male,15,<=50K
38359,47,Private,Assoc-voc,11,Divorced,Black,Female,25,<=50K
38360,39,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
38361,31,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
38362,44,Private,Assoc-acdm,12,Divorced,White,Female,40,<=50K
38363,37,Private,HS-grad,9,Never-married,White,Female,40,<=50K
38364,28,Private,Some-college,10,Married-civ-spouse,White,Male,63,<=50K
38365,38,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38366,26,Private,HS-grad,9,Divorced,White,Female,40,<=50K
38367,44,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
38368,40,Private,Some-college,10,Married-civ-spouse,White,Male,50,<=50K
38369,53,State-gov,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Female,28,>50K
38370,31,Private,Some-college,10,Married-civ-spouse,White,Male,50,<=50K
38371,18,Private,HS-grad,9,Never-married,White,Female,40,<=50K
38372,43,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,45,<=50K
38373,30,Private,HS-grad,9,Never-married,White,Male,35,<=50K
38374,19,State-gov,HS-grad,9,Never-married,White,Female,40,<=50K
38375,36,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38376,19,?,Some-college,10,Never-married,White,Male,40,<=50K
38377,25,Private,Masters,14,Never-married,White,Female,60,<=50K
38378,36,Private,11th,7,Married-civ-spouse,White,Male,60,<=50K
38379,22,Private,Some-college,10,Never-married,White,Female,50,<=50K
38380,42,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
38381,33,State-gov,Some-college,10,Never-married,White,Female,40,<=50K
38382,38,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38383,21,?,Some-college,10,Married-civ-spouse,White,Female,40,<=50K
38384,33,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38385,52,Self-emp-not-inc,HS-grad,9,Divorced,Black,Male,40,<=50K
38386,30,Private,Some-college,10,Never-married,White,Male,30,<=50K
38387,18,State-gov,Some-college,10,Never-married,White,Male,10,<=50K
38388,24,State-gov,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,24,<=50K
38389,17,Private,10th,6,Never-married,White,Male,40,<=50K
38390,48,Private,Some-college,10,Never-married,White,Female,40,<=50K
38391,66,?,7th-8th,4,Married-civ-spouse,White,Male,32,<=50K
38392,46,Local-gov,Some-college,10,Divorced,White,Female,40,<=50K
38393,55,Private,HS-grad,9,Divorced,White,Male,60,>50K
38394,28,Private,Bachelors,13,Never-married,White,Female,40,<=50K
38395,33,Private,HS-grad,9,Divorced,White,Female,40,<=50K
38396,44,Private,HS-grad,9,Married-civ-spouse,White,Male,24,<=50K
38397,43,Private,HS-grad,9,Divorced,White,Female,40,<=50K
38398,42,Private,Some-college,10,Never-married,White,Female,40,<=50K
38399,39,Private,Assoc-voc,11,Divorced,Black,Female,40,<=50K
38400,23,Private,10th,6,Never-married,White,Male,50,<=50K
38401,20,State-gov,Some-college,10,Never-married,White,Female,20,<=50K
38402,29,Private,Some-college,10,Divorced,White,Male,35,>50K
38403,54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,65,<=50K
38404,34,Private,Assoc-voc,11,Never-married,White,Female,40,<=50K
38405,30,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38406,59,Private,11th,7,Married-civ-spouse,White,Male,60,<=50K
38407,40,Private,7th-8th,4,Divorced,White,Female,40,<=50K
38408,37,Private,HS-grad,9,Separated,White,Male,40,<=50K
38409,45,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38410,55,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,40,>50K
38411,49,Local-gov,Some-college,10,Married-civ-spouse,White,Male,44,>50K
38412,67,?,Masters,14,Married-civ-spouse,White,Male,2,<=50K
38413,49,Self-emp-not-inc,Assoc-acdm,12,Divorced,White,Male,25,<=50K
38414,30,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
38415,56,Federal-gov,Some-college,10,Divorced,Black,Female,40,<=50K
38416,29,Private,Some-college,10,Never-married,White,Female,40,<=50K
38417,33,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38418,25,Private,Some-college,10,Never-married,White,Male,42,<=50K
38419,28,Private,Assoc-voc,11,Married-civ-spouse,White,Male,70,>50K
38420,23,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38421,39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,50,<=50K
38422,37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38423,39,Private,Masters,14,Never-married,White,Female,40,>50K
38424,32,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,35,>50K
38425,26,Private,Bachelors,13,Never-married,White,Female,45,<=50K
38426,57,Federal-gov,Some-college,10,Divorced,White,Male,40,<=50K
38427,36,Private,9th,5,Married-civ-spouse,White,Male,50,>50K
38428,30,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
38429,27,Private,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
38430,21,Private,Some-college,10,Never-married,White,Male,55,<=50K
38431,22,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38432,43,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38433,20,Private,Some-college,10,Never-married,White,Male,40,<=50K
38434,30,Private,HS-grad,9,Married-civ-spouse,White,Male,65,>50K
38435,57,Private,Masters,14,Married-civ-spouse,White,Male,40,>50K
38436,42,Private,Assoc-voc,11,Separated,White,Female,40,<=50K
38437,29,Private,Assoc-voc,11,Divorced,White,Female,45,<=50K
38438,44,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,52,>50K
38439,28,Private,Assoc-acdm,12,Divorced,White,Female,43,<=50K
38440,42,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
38441,26,Private,Bachelors,13,Never-married,White,Male,40,<=50K
38442,29,Private,Some-college,10,Divorced,White,Female,36,<=50K
38443,42,Private,Bachelors,13,Divorced,White,Male,30,<=50K
38444,30,Private,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
38445,21,State-gov,Some-college,10,Never-married,White,Female,10,<=50K
38446,59,Private,HS-grad,9,Married-civ-spouse,White,Male,30,>50K
38447,21,?,Some-college,10,Never-married,White,Male,30,<=50K
38448,56,Private,HS-grad,9,Divorced,White,Male,40,<=50K
38449,39,Private,Preschool,1,Never-married,White,Female,12,<=50K
38450,21,Private,Some-college,10,Never-married,Black,Male,50,<=50K
38451,48,Private,Bachelors,13,Married-spouse-absent,White,Male,37,>50K
38452,35,State-gov,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
38453,43,Private,Bachelors,13,Separated,White,Male,60,>50K
38454,23,Private,Assoc-voc,11,Never-married,White,Female,15,<=50K
38455,17,?,10th,6,Never-married,White,Male,12,<=50K
38456,41,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
38457,35,Self-emp-inc,Masters,14,Married-civ-spouse,White,Male,50,<=50K
38458,22,Private,Some-college,10,Never-married,White,Male,35,<=50K
38459,53,Private,HS-grad,9,Divorced,White,Female,40,<=50K
38460,42,Private,Some-college,10,Never-married,White,Female,40,<=50K
38461,36,Private,HS-grad,9,Separated,Black,Female,40,<=50K
38462,44,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,50,<=50K
38463,27,Private,Bachelors,13,Married-civ-spouse,White,Female,40,>50K
38464,39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38465,59,Private,9th,5,Married-civ-spouse,White,Male,40,<=50K
38466,34,Local-gov,Some-college,10,Never-married,White,Male,48,<=50K
38467,17,Private,12th,8,Never-married,White,Female,23,<=50K
38468,31,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38469,59,Private,Some-college,10,Married-civ-spouse,White,Male,12,<=50K
38470,39,Private,Some-college,10,Married-spouse-absent,Amer-Indian-Eskimo,Female,40,<=50K
38471,46,State-gov,Bachelors,13,Married-civ-spouse,Black,Male,40,>50K
38472,31,Private,HS-grad,9,Married-spouse-absent,White,Female,80,<=50K
38473,27,Private,Bachelors,13,Never-married,White,Male,45,<=50K
38474,18,Private,11th,7,Never-married,White,Male,12,<=50K
38475,46,Private,Some-college,10,Married-civ-spouse,White,Male,60,>50K
38476,55,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38477,48,Private,Bachelors,13,Divorced,White,Male,43,<=50K
38478,53,Private,HS-grad,9,Married-civ-spouse,White,Female,26,<=50K
38479,44,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,48,>50K
38480,43,Private,Some-college,10,Married-civ-spouse,White,Male,50,<=50K
38481,50,Private,HS-grad,9,Separated,White,Female,40,<=50K
38482,56,Private,7th-8th,4,Divorced,White,Female,20,<=50K
38483,27,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38484,20,Private,HS-grad,9,Never-married,Black,Female,40,<=50K
38485,18,Local-gov,10th,6,Never-married,White,Female,6,<=50K
38486,34,Private,HS-grad,9,Married-civ-spouse,White,Male,50,>50K
38487,38,Private,Some-college,10,Divorced,White,Female,40,<=50K
38488,40,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,15,<=50K
38489,55,Private,Some-college,10,Divorced,White,Male,40,<=50K
38490,35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Black,Female,40,>50K
38491,26,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38492,54,State-gov,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38493,22,Private,HS-grad,9,Never-married,White,Male,40,<=50K
38494,52,Local-gov,HS-grad,9,Divorced,Black,Female,40,<=50K
38495,33,Private,10th,6,Separated,White,Male,40,<=50K
38496,42,Private,Masters,14,Married-civ-spouse,White,Male,40,>50K
38497,19,Without-pay,HS-grad,9,Never-married,White,Male,10,<=50K
38498,45,Private,Some-college,10,Divorced,White,Male,99,<=50K
38499,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Black,Male,72,<=50K
38500,46,Private,HS-grad,9,Divorced,White,Female,43,<=50K
38501,25,Private,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
38502,90,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Male,40,<=50K
38503,33,Private,HS-grad,9,Never-married,Black,Female,40,<=50K
38504,45,Private,Some-college,10,Divorced,White,Male,70,<=50K
38505,47,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,>50K
38506,38,Local-gov,Masters,14,Never-married,White,Male,43,<=50K
38507,35,?,Prof-school,15,Never-married,Asian-Pac-Islander,Male,45,>50K
38508,37,Private,HS-grad,9,Married-civ-spouse,White,Male,30,<=50K
38509,53,State-gov,Masters,14,Married-civ-spouse,White,Male,70,>50K
38510,56,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
38511,18,Private,11th,7,Never-married,White,Male,15,<=50K
38512,44,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
38513,50,Private,Some-college,10,Divorced,White,Female,36,<=50K
38514,26,Private,Bachelors,13,Never-married,Black,Male,20,<=50K
38515,36,Private,Some-college,10,Never-married,White,Female,40,<=50K
38516,37,Private,11th,7,Divorced,White,Female,40,<=50K
38517,32,Private,Bachelors,13,Never-married,White,Female,40,<=50K
38518,38,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,White,Male,60,<=50K
38519,62,Private,HS-grad,9,Divorced,White,Female,84,<=50K
38520,46,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
38521,41,Private,HS-grad,9,Never-married,White,Male,41,<=50K
38522,37,Private,HS-grad,9,Married-civ-spouse,White,Male,15,<=50K
38523,27,Private,Some-college,10,Never-married,White,Female,45,<=50K
38524,38,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,40,<=50K
38525,35,Private,12th,8,Never-married,Black,Female,40,<=50K
38526,34,Private,Bachelors,13,Never-married,Amer-Indian-Eskimo,Female,40,<=50K
38527,50,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
38528,28,Private,Some-college,10,Married-civ-spouse,White,Female,32,>50K
38529,67,Local-gov,Bachelors,13,Divorced,Black,Female,35,<=50K
38530,34,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,30,<=50K
38531,19,Private,Some-college,10,Never-married,White,Female,25,<=50K
